id,text,speak,group,note
p1116,"Đúng rồi, rau cải bắt đầu bằng chữ R","Đúng rồi, rau cải bắt đầu bằng chữ R",letter_task_answer,right
p1117,Chưa đúng. rau cải bắt đầu bằng chữ R,Chưa đúng. rau cải bắt đầu bằng chữ R,letter_task_answer,wrong
p1118,Hình sao biển bắt đầu bằng chữ gì?,Hình sao biển bắt đầu bằng chữ gì?,letter_task_prompt,
p1119,"Đúng rồi, sao biển bắt đầu bằng chữ S","Đúng rồi, sao biển bắt đầu bằng chữ S",letter_task_answer,right
p1120,Chưa đúng. sao biển bắt đầu bằng chữ S,Chưa đúng. sao biển bắt đầu bằng chữ S,letter_task_answer,wrong
p1121,Hình tôm hùm bắt đầu bằng chữ gì?,Hình tôm hùm bắt đầu bằng chữ gì?,letter_task_prompt,
p1122,"Đúng rồi, tôm hùm bắt đầu bằng chữ T","Đúng rồi, tôm hùm bắt đầu bằng chữ T",letter_task_answer,right
p1123,Chưa đúng. tôm hùm bắt đầu bằng chữ T,Chưa đúng. tôm hùm bắt đầu bằng chữ T,letter_task_answer,wrong
p1124,uống nước,uống nước.,abc_label,
p1125,Hình uống nước bắt đầu bằng chữ gì?,Hình uống nước bắt đầu bằng chữ gì?,letter_task_prompt,
p1126,"Đúng rồi, uống nước bắt đầu bằng chữ U","Đúng rồi, uống nước bắt đầu bằng chữ U",letter_task_answer,right
p1127,Chưa đúng. uống nước bắt đầu bằng chữ U,Chưa đúng. uống nước bắt đầu bằng chữ U,letter_task_answer,wrong
p1128,chim ưng,chim ưng.,abc_label,
p1129,Hình chim ưng bắt đầu bằng chữ gì?,Hình chim ưng bắt đầu bằng chữ gì?,letter_task_prompt,
p1130,"Đúng rồi, chim ưng bắt đầu bằng chữ Ư","Đúng rồi, chim ưng bắt đầu bằng chữ Ư",letter_task_answer,right
p1131,Chưa đúng. chim ưng bắt đầu bằng chữ Ư,Chưa đúng. chim ưng bắt đầu bằng chữ Ư,letter_task_answer,wrong
p1132,vở,vở.,abc_label,
p1133,Hình vở bắt đầu bằng chữ gì?,Hình vở bắt đầu bằng chữ gì?,letter_task_prompt,
p1134,"Đúng rồi, vở bắt đầu bằng chữ V","Đúng rồi, vở bắt đầu bằng chữ V",letter_task_answer,right
p1135,Chưa đúng. vở bắt đầu bằng chữ V,Chưa đúng. vở bắt đầu bằng chữ V,letter_task_answer,wrong
p1136,xe đạp,xe đạp.,abc_label,
p1137,Hình xe đạp bắt đầu bằng chữ gì?,Hình xe đạp bắt đầu bằng chữ gì?,letter_task_prompt,
p1138,"Đúng rồi, xe đạp bắt đầu bằng chữ X","Đúng rồi, xe đạp bắt đầu bằng chữ X",letter_task_answer,right
p1139,Chưa đúng. xe đạp bắt đầu bằng chữ X,Chưa đúng. xe đạp bắt đầu bằng chữ X,letter_task_answer,wrong
p1140,yếm,yếm.,abc_label,
p1141,Hình yếm bắt đầu bằng chữ gì?,Hình yếm bắt đầu bằng chữ gì?,letter_task_prompt,
p1142,"Đúng rồi, yếm bắt đầu bằng chữ Y","Đúng rồi, yếm bắt đầu bằng chữ Y",letter_task_answer,right
p1143,Chưa đúng. yếm bắt đầu bằng chữ Y,Chưa đúng. yếm bắt đầu bằng chữ Y,letter_task_answer,wrong
p1144,Bé đếm xem có bao nhiêu hình?,Bé đếm xem có bao nhiêu hình?,number_prompt,
p1145,Có bao nhiêu?,Có bao nhiêu?,number_ui,
p1146,"Đúng rồi, có 1 hình","Đúng rồi, có 1 hình",number_answer,right
p1147,Chưa đúng. Có 1 hình,Chưa đúng. Có 1 hình,number_answer,wrong
p1148,"Đúng rồi, có 2 hình","Đúng rồi, có 2 hình",number_answer,right
p1149,Chưa đúng. Có 2 hình,Chưa đúng. Có 2 hình,number_answer,wrong
p1150,"Đúng rồi, có 3 hình","Đúng rồi, có 3 hình",number_answer,right
p1151,Chưa đúng. Có 3 hình,Chưa đúng. Có 3 hình,number_answer,wrong
p1152,"Đúng rồi, có 4 hình","Đúng rồi, có 4 hình",number_answer,right
p1153,Chưa đúng. Có 4 hình,Chưa đúng. Có 4 hình,number_answer,wrong
p1154,"Đúng rồi, có 5 hình","Đúng rồi, có 5 hình",number_answer,right
p1155,Chưa đúng. Có 5 hình,Chưa đúng. Có 5 hình,number_answer,wrong
p1156,"Đúng rồi, có 6 hình","Đúng rồi, có 6 hình",number_answer,right
p1157,Chưa đúng. Có 6 hình,Chưa đúng. Có 6 hình,number_answer,wrong
p1158,"Đúng rồi, có 7 hình","Đúng rồi, có 7 hình",number_answer,right
p1159,Chưa đúng. Có 7 hình,Chưa đúng. Có 7 hình,number_answer,wrong
p1160,"Đúng rồi, có 8 hình","Đúng rồi, có 8 hình",number_answer,right
p1161,Chưa đúng. Có 8 hình,Chưa đúng. Có 8 hình,number_answer,wrong
p1162,"Đúng rồi, có 9 hình","Đúng rồi, có 9 hình",number_answer,right
p1163,Chưa đúng. Có 9 hình,Chưa đúng. Có 9 hình,number_answer,wrong
p1164,Bé hãy chọn hình to hơn,Bé hãy chọn hình to hơn,compare_prompt,
p1165,"Đúng rồi, hình to hơn ở bên trái","Đúng rồi, hình to hơn ở bên trái",compare_answer,right
p1166,Chưa đúng. Hình to hơn ở bên trái,Chưa đúng. Hình to hơn ở bên trái,compare_answer,wrong
p1167,"Đúng rồi, hình to hơn ở bên phải","Đúng rồi, hình to hơn ở bên phải",compare_answer,right
p1168,Chưa đúng. Hình to hơn ở bên phải,Chưa đúng. Hình to hơn ở bên phải,compare_answer,wrong
p1169,Bé hãy chọn hình nhỏ hơn,Bé hãy chọn hình nhỏ hơn,compare_prompt,
p1170,"Đúng rồi, hình nhỏ hơn ở bên trái","Đúng rồi, hình nhỏ hơn ở bên trái",compare_answer,right
p1171,Chưa đúng. Hình nhỏ hơn ở bên trái,Chưa đúng. Hình nhỏ hơn ở bên trái,compare_answer,wrong
p1172,"Đúng rồi, hình nhỏ hơn ở bên phải","Đúng rồi, hình nhỏ hơn ở bên phải",compare_answer,right
p1173,Chưa đúng. Hình nhỏ hơn ở bên phải,Chưa đúng. Hình nhỏ hơn ở bên phải,compare_answer,wrong
p1174,Kết quả bằng mấy?,Kết quả bằng mấy?,arith_prompt,
p1175,Bé hãy tính 0 cộng 0 bằng mấy?,Bé hãy tính 0 cộng 0 bằng mấy?,arith_question,plus
p1176,"Đúng rồi, 0 cộng 0 bằng 0","Đúng rồi, 0 cộng 0 bằng 0",arith_answer,plus
p1177,Bé hãy tính 0 cộng 1 bằng mấy?,Bé hãy tính 0 cộng 1 bằng mấy?,arith_question,plus
p1178,"Đúng rồi, 0 cộng 1 bằng 1","Đúng rồi, 0 cộng 1 bằng 1",arith_answer,plus
p1179,Bé hãy tính 0 cộng 2 bằng mấy?,Bé hãy tính 0 cộng 2 bằng mấy?,arith_question,plus
p1180,"Đúng rồi, 0 cộng 2 bằng 2","Đúng rồi, 0 cộng 2 bằng 2",arith_answer,plus
p1181,Bé hãy tính 0 cộng 3 bằng mấy?,Bé hãy tính 0 cộng 3 bằng mấy?,arith_question,plus
p1182,"Đúng rồi, 0 cộng 3 bằng 3","Đúng rồi, 0 cộng 3 bằng 3",arith_answer,plus
p1183,Bé hãy tính 0 cộng 4 bằng mấy?,Bé hãy tính 0 cộng 4 bằng mấy?,arith_question,plus
p1184,"Đúng rồi, 0 cộng 4 bằng 4","Đúng rồi, 0 cộng 4 bằng 4",arith_answer,plus
p1185,Bé hãy tính 0 cộng 5 bằng mấy?,Bé hãy tính 0 cộng 5 bằng mấy?,arith_question,plus
p1186,"Đúng rồi, 0 cộng 5 bằng 5","Đúng rồi, 0 cộng 5 bằng 5",arith_answer,plus
p1187,Bé hãy tính 1 cộng 0 bằng mấy?,Bé hãy tính 1 cộng 0 bằng mấy?,arith_question,plus
p1188,"Đúng rồi, 1 cộng 0 bằng 1","Đúng rồi, 1 cộng 0 bằng 1",arith_answer,plus
p1189,Bé hãy tính 1 cộng 1 bằng mấy?,Bé hãy tính 1 cộng 1 bằng mấy?,arith_question,plus
p1190,"Đúng rồi, 1 cộng 1 bằng 2","Đúng rồi, 1 cộng 1 bằng 2",arith_answer,plus
p1191,Bé hãy tính 1 cộng 2 bằng mấy?,Bé hãy tính 1 cộng 2 bằng mấy?,arith_question,plus
p1192,"Đúng rồi, 1 cộng 2 bằng 3","Đúng rồi, 1 cộng 2 bằng 3",arith_answer,plus
p1193,Bé hãy tính 1 cộng 3 bằng mấy?,Bé hãy tính 1 cộng 3 bằng mấy?,arith_question,plus
p1194,"Đúng rồi, 1 cộng 3 bằng 4","Đúng rồi, 1 cộng 3 bằng 4",arith_answer,plus
p1195,Bé hãy tính 1 cộng 4 bằng mấy?,Bé hãy tính 1 cộng 4 bằng mấy?,arith_question,plus
p1196,"Đúng rồi, 1 cộng 4 bằng 5","Đúng rồi, 1 cộng 4 bằng 5",arith_answer,plus
p1197,Bé hãy tính 1 cộng 5 bằng mấy?,Bé hãy tính 1 cộng 5 bằng mấy?,arith_question,plus
p1198,"Đúng rồi, 1 cộng 5 bằng 6","Đúng rồi, 1 cộng 5 bằng 6",arith_answer,plus
p1199,Bé hãy tính 2 cộng 0 bằng mấy?,Bé hãy tính 2 cộng 0 bằng mấy?,arith_question,plus
p1200,"Đúng rồi, 2 cộng 0 bằng 2","Đúng rồi, 2 cộng 0 bằng 2",arith_answer,plus
p1201,Bé hãy tính 2 cộng 1 bằng mấy?,Bé hãy tính 2 cộng 1 bằng mấy?,arith_question,plus
p1202,"Đúng rồi, 2 cộng 1 bằng 3","Đúng rồi, 2 cộng 1 bằng 3",arith_answer,plus
p1203,Bé hãy tính 2 cộng 2 bằng mấy?,Bé hãy tính 2 cộng 2 bằng mấy?,arith_question,plus
p1204,"Đúng rồi, 2 cộng 2 bằng 4","Đúng rồi, 2 cộng 2 bằng 4",arith_answer,plus
p1205,Bé hãy tính 2 cộng 3 bằng mấy?,Bé hãy tính 2 cộng 3 bằng mấy?,arith_question,plus
p1206,"Đúng rồi, 2 cộng 3 bằng 5","Đúng rồi, 2 cộng 3 bằng 5",arith_answer,plus
p1207,Bé hãy tính 2 cộng 4 bằng mấy?,Bé hãy tính 2 cộng 4 bằng mấy?,arith_question,plus
p1208,"Đúng rồi, 2 cộng 4 bằng 6","Đúng rồi, 2 cộng 4 bằng 6",arith_answer,plus
p1209,Bé hãy tính 2 cộng 5 bằng mấy?,Bé hãy tính 2 cộng 5 bằng mấy?,arith_question,plus
p1210,"Đúng rồi, 2 cộng 5 bằng 7","Đúng rồi, 2 cộng 5 bằng 7",arith_answer,plus
p1211,Bé hãy tính 3 cộng 0 bằng mấy?,Bé hãy tính 3 cộng 0 bằng mấy?,arith_question,plus
p1212,"Đúng rồi, 3 cộng 0 bằng 3","Đúng rồi, 3 cộng 0 bằng 3",arith_answer,plus
p1213,Bé hãy tính 3 cộng 1 bằng mấy?,Bé hãy tính 3 cộng 1 bằng mấy?,arith_question,plus
p1214,"Đúng rồi, 3 cộng 1 bằng 4","Đúng rồi, 3 cộng 1 bằng 4",arith_answer,plus
p1215,Bé hãy tính 3 cộng 2 bằng mấy?,Bé hãy tính 3 cộng 2 bằng mấy?,arith_question,plus
p1216,"Đúng rồi, 3 cộng 2 bằng 5","Đúng rồi, 3 cộng 2 bằng 5",arith_answer,plus
p1217,Bé hãy tính 3 cộng 3 bằng mấy?,Bé hãy tính 3 cộng 3 bằng mấy?,arith_question,plus
p1218,"Đúng rồi, 3 cộng 3 bằng 6","Đúng rồi, 3 cộng 3 bằng 6",arith_answer,plus
p1219,Bé hãy tính 3 cộng 4 bằng mấy?,Bé hãy tính 3 cộng 4 bằng mấy?,arith_question,plus
p1220,"Đúng rồi, 3 cộng 4 bằng 7","Đúng rồi, 3 cộng 4 bằng 7",arith_answer,plus
p1221,Bé hãy tính 3 cộng 5 bằng mấy?,Bé hãy tính 3 cộng 5 bằng mấy?,arith_question,plus
p1222,"Đúng rồi, 3 cộng 5 bằng 8","Đúng rồi, 3 cộng 5 bằng 8",arith_answer,plus
p1223,Bé hãy tính 4 cộng 0 bằng mấy?,Bé hãy tính 4 cộng 0 bằng mấy?,arith_question,plus
p1224,"Đúng rồi, 4 cộng 0 bằng 4","Đúng rồi, 4 cộng 0 bằng 4",arith_answer,plus
p1225,Bé hãy tính 4 cộng 1 bằng mấy?,Bé hãy tính 4 cộng 1 bằng mấy?,arith_question,plus
p1226,"Đúng rồi, 4 cộng 1 bằng 5","Đúng rồi, 4 cộng 1 bằng 5",arith_answer,plus
p1227,Bé hãy tính 4 cộng 2 bằng mấy?,Bé hãy tính 4 cộng 2 bằng mấy?,arith_question,plus
p1228,"Đúng rồi, 4 cộng 2 bằng 6","Đúng rồi, 4 cộng 2 bằng 6",arith_answer,plus
p1229,Bé hãy tính 4 cộng 3 bằng mấy?,Bé hãy tính 4 cộng 3 bằng mấy?,arith_question,plus
p1230,"Đúng rồi, 4 cộng 3 bằng 7","Đúng rồi, 4 cộng 3 bằng 7",arith_answer,plus
p1231,Bé hãy tính 4 cộng 4 bằng mấy?,Bé hãy tính 4 cộng 4 bằng mấy?,arith_question,plus
p1232,"Đúng rồi, 4 cộng 4 bằng 8","Đúng rồi, 4 cộng 4 bằng 8",arith_answer,plus
p1233,Bé hãy tính 4 cộng 5 bằng mấy?,Bé hãy tính 4 cộng 5 bằng mấy?,arith_question,plus
p1234,"Đúng rồi, 4 cộng 5 bằng 9","Đúng rồi, 4 cộng 5 bằng 9",arith_answer,plus
p1235,Bé hãy tính 5 cộng 0 bằng mấy?,Bé hãy tính 5 cộng 0 bằng mấy?,arith_question,plus
p1236,"Đúng rồi, 5 cộng 0 bằng 5","Đúng rồi, 5 cộng 0 bằng 5",arith_answer,plus
p1237,Bé hãy tính 5 cộng 1 bằng mấy?,Bé hãy tính 5 cộng 1 bằng mấy?,arith_question,plus
p1238,"Đúng rồi, 5 cộng 1 bằng 6","Đúng rồi, 5 cộng 1 bằng 6",arith_answer,plus
p1239,Bé hãy tính 5 cộng 2 bằng mấy?,Bé hãy tính 5 cộng 2 bằng mấy?,arith_question,plus
p1240,"Đúng rồi, 5 cộng 2 bằng 7","Đúng rồi, 5 cộng 2 bằng 7",arith_answer,plus
p1241,Bé hãy tính 5 cộng 3 bằng mấy?,Bé hãy tính 5 cộng 3 bằng mấy?,arith_question,plus
p1242,"Đúng rồi, 5 cộng 3 bằng 8","Đúng rồi, 5 cộng 3 bằng 8",arith_answer,plus
p1243,Bé hãy tính 5 cộng 4 bằng mấy?,Bé hãy tính 5 cộng 4 bằng mấy?,arith_question,plus
p1244,"Đúng rồi, 5 cộng 4 bằng 9","Đúng rồi, 5 cộng 4 bằng 9",arith_answer,plus
p1245,Bé hãy tính 5 cộng 5 bằng mấy?,Bé hãy tính 5 cộng 5 bằng mấy?,arith_question,plus
p1246,"Đúng rồi, 5 cộng 5 bằng 10","Đúng rồi, 5 cộng 5 bằng 10",arith_answer,plus
p1247,Bé hãy tính 1 trừ 0 bằng mấy?,Bé hãy tính 1 trừ 0 bằng mấy?,arith_question,minus
p1248,"Đúng rồi, 1 trừ 0 bằng 1","Đúng rồi, 1 trừ 0 bằng 1",arith_answer,minus
p1249,Bé hãy tính 1 trừ 1 bằng mấy?,Bé hãy tính 1 trừ 1 bằng mấy?,arith_question,minus
p1250,"Đúng rồi, 1 trừ 1 bằng 0","Đúng rồi, 1 trừ 1 bằng 0",arith_answer,minus
p1251,Bé hãy tính 2 trừ 0 bằng mấy?,Bé hãy tính 2 trừ 0 bằng mấy?,arith_question,minus
p1252,"Đúng rồi, 2 trừ 0 bằng 2","Đúng rồi, 2 trừ 0 bằng 2",arith_answer,minus
p1253,Bé hãy tính 2 trừ 1 bằng mấy?,Bé hãy tính 2 trừ 1 bằng mấy?,arith_question,minus
p1254,"Đúng rồi, 2 trừ 1 bằng 1","Đúng rồi, 2 trừ 1 bằng 1",arith_answer,minus
p1255,Bé hãy tính 2 trừ 2 bằng mấy?,Bé hãy tính 2 trừ 2 bằng mấy?,arith_question,minus
p1256,"Đúng rồi, 2 trừ 2 bằng 0","Đúng rồi, 2 trừ 2 bằng 0",arith_answer,minus
p1257,Bé hãy tính 3 trừ 0 bằng mấy?,Bé hãy tính 3 trừ 0 bằng mấy?,arith_question,minus
p1258,"Đúng rồi, 3 trừ 0 bằng 3","Đúng rồi, 3 trừ 0 bằng 3",arith_answer,minus
p1259,Bé hãy tính 3 trừ 1 bằng mấy?,Bé hãy tính 3 trừ 1 bằng mấy?,arith_question,minus
p1260,"Đúng rồi, 3 trừ 1 bằng 2","Đúng rồi, 3 trừ 1 bằng 2",arith_answer,minus
p1261,Bé hãy tính 3 trừ 2 bằng mấy?,Bé hãy tính 3 trừ 2 bằng mấy?,arith_question,minus
p1262,"Đúng rồi, 3 trừ 2 bằng 1","Đúng rồi, 3 trừ 2 bằng 1",arith_answer,minus
p1263,Bé hãy tính 3 trừ 3 bằng mấy?,Bé hãy tính 3 trừ 3 bằng mấy?,arith_question,minus
p1264,"Đúng rồi, 3 trừ 3 bằng 0","Đúng rồi, 3 trừ 3 bằng 0",arith_answer,minus
p1265,Bé hãy tính 4 trừ 0 bằng mấy?,Bé hãy tính 4 trừ 0 bằng mấy?,arith_question,minus
p1266,"Đúng rồi, 4 trừ 0 bằng 4","Đúng rồi, 4 trừ 0 bằng 4",arith_answer,minus
p1267,Bé hãy tính 4 trừ 1 bằng mấy?,Bé hãy tính 4 trừ 1 bằng mấy?,arith_question,minus
p1268,"Đúng rồi, 4 trừ 1 bằng 3","Đúng rồi, 4 trừ 1 bằng 3",arith_answer,minus
p1269,Bé hãy tính 4 trừ 2 bằng mấy?,Bé hãy tính 4 trừ 2 bằng mấy?,arith_question,minus
p1270,"Đúng rồi, 4 trừ 2 bằng 2","Đúng rồi, 4 trừ 2 bằng 2",arith_answer,minus
p1271,Bé hãy tính 4 trừ 3 bằng mấy?,Bé hãy tính 4 trừ 3 bằng mấy?,arith_question,minus
p1272,"Đúng rồi, 4 trừ 3 bằng 1","Đúng rồi, 4 trừ 3 bằng 1",arith_answer,minus
p1273,Bé hãy tính 4 trừ 4 bằng mấy?,Bé hãy tính 4 trừ 4 bằng mấy?,arith_question,minus
p1274,"Đúng rồi, 4 trừ 4 bằng 0","Đúng rồi, 4 trừ 4 bằng 0",arith_answer,minus
p1275,Bé hãy tính 5 trừ 0 bằng mấy?,Bé hãy tính 5 trừ 0 bằng mấy?,arith_question,minus
p1276,"Đúng rồi, 5 trừ 0 bằng 5","Đúng rồi, 5 trừ 0 bằng 5",arith_answer,minus
p1277,Bé hãy tính 5 trừ 1 bằng mấy?,Bé hãy tính 5 trừ 1 bằng mấy?,arith_question,minus
p1278,"Đúng rồi, 5 trừ 1 bằng 4","Đúng rồi, 5 trừ 1 bằng 4",arith_answer,minus
p1279,Bé hãy tính 5 trừ 2 bằng mấy?,Bé hãy tính 5 trừ 2 bằng mấy?,arith_question,minus
p1280,"Đúng rồi, 5 trừ 2 bằng 3","Đúng rồi, 5 trừ 2 bằng 3",arith_answer,minus
p1281,Bé hãy tính 5 trừ 3 bằng mấy?,Bé hãy tính 5 trừ 3 bằng mấy?,arith_question,minus
p1282,"Đúng rồi, 5 trừ 3 bằng 2","Đúng rồi, 5 trừ 3 bằng 2",arith_answer,minus
p1283,Bé hãy tính 5 trừ 4 bằng mấy?,Bé hãy tính 5 trừ 4 bằng mấy?,arith_question,minus
p1284,"Đúng rồi, 5 trừ 4 bằng 1","Đúng rồi, 5 trừ 4 bằng 1",arith_answer,minus
p1285,Bé hãy tính 5 trừ 5 bằng mấy?,Bé hãy tính 5 trừ 5 bằng mấy?,arith_question,minus
p1286,"Đúng rồi, 5 trừ 5 bằng 0","Đúng rồi, 5 trừ 5 bằng 0",arith_answer,minus
p1287,Bé hãy tính 6 trừ 0 bằng mấy?,Bé hãy tính 6 trừ 0 bằng mấy?,arith_question,minus
p1288,"Đúng rồi, 6 trừ 0 bằng 6","Đúng rồi, 6 trừ 0 bằng 6",arith_answer,minus
p1289,Bé hãy tính 6 trừ 1 bằng mấy?,Bé hãy tính 6 trừ 1 bằng mấy?,arith_question,minus
p1290,"Đúng rồi, 6 trừ 1 bằng 5","Đúng rồi, 6 trừ 1 bằng 5",arith_answer,minus
p1291,Bé hãy tính 6 trừ 2 bằng mấy?,Bé hãy tính 6 trừ 2 bằng mấy?,arith_question,minus
p1292,"Đúng rồi, 6 trừ 2 bằng 4","Đúng rồi, 6 trừ 2 bằng 4",arith_answer,minus
p1293,Bé hãy tính 6 trừ 3 bằng mấy?,Bé hãy tính 6 trừ 3 bằng mấy?,arith_question,minus
p1294,"Đúng rồi, 6 trừ 3 bằng 3","Đúng rồi, 6 trừ 3 bằng 3",arith_answer,minus
p1295,Bé hãy tính 6 trừ 4 bằng mấy?,Bé hãy tính 6 trừ 4 bằng mấy?,arith_question,minus
p1296,"Đúng rồi, 6 trừ 4 bằng 2","Đúng rồi, 6 trừ 4 bằng 2",arith_answer,minus
p1297,Bé hãy tính 6 trừ 5 bằng mấy?,Bé hãy tính 6 trừ 5 bằng mấy?,arith_question,minus
p1298,"Đúng rồi, 6 trừ 5 bằng 1","Đúng rồi, 6 trừ 5 bằng 1",arith_answer,minus
p1299,Bé hãy tính 6 trừ 6 bằng mấy?,Bé hãy tính 6 trừ 6 bằng mấy?,arith_question,minus
p1300,"Đúng rồi, 6 trừ 6 bằng 0","Đúng rồi, 6 trừ 6 bằng 0",arith_answer,minus
p1301,Bé hãy tính 7 trừ 0 bằng mấy?,Bé hãy tính 7 trừ 0 bằng mấy?,arith_question,minus
p1302,"Đúng rồi, 7 trừ 0 bằng 7","Đúng rồi, 7 trừ 0 bằng 7",arith_answer,minus
p1303,Bé hãy tính 7 trừ 1 bằng mấy?,Bé hãy tính 7 trừ 1 bằng mấy?,arith_question,minus
p1304,"Đúng rồi, 7 trừ 1 bằng 6","Đúng rồi, 7 trừ 1 bằng 6",arith_answer,minus
p1305,Bé hãy tính 7 trừ 2 bằng mấy?,Bé hãy tính 7 trừ 2 bằng mấy?,arith_question,minus
p1306,"Đúng rồi, 7 trừ 2 bằng 5","Đúng rồi, 7 trừ 2 bằng 5",arith_answer,minus
p1307,Bé hãy tính 7 trừ 3 bằng mấy?,Bé hãy tính 7 trừ 3 bằng mấy?,arith_question,minus
p1308,"Đúng rồi, 7 trừ 3 bằng 4","Đúng rồi, 7 trừ 3 bằng 4",arith_answer,minus
p1309,Bé hãy tính 7 trừ 4 bằng mấy?,Bé hãy tính 7 trừ 4 bằng mấy?,arith_question,minus
p1310,"Đúng rồi, 7 trừ 4 bằng 3","Đúng rồi, 7 trừ 4 bằng 3",arith_answer,minus
p1311,Bé hãy tính 7 trừ 5 bằng mấy?,Bé hãy tính 7 trừ 5 bằng mấy?,arith_question,minus
p1312,"Đúng rồi, 7 trừ 5 bằng 2","Đúng rồi, 7 trừ 5 bằng 2",arith_answer,minus
p1313,Bé hãy tính 7 trừ 6 bằng mấy?,Bé hãy tính 7 trừ 6 bằng mấy?,arith_question,minus
p1314,"Đúng rồi, 7 trừ 6 bằng 1","Đúng rồi, 7 trừ 6 bằng 1",arith_answer,minus
p1315,Bé hãy tính 7 trừ 7 bằng mấy?,Bé hãy tính 7 trừ 7 bằng mấy?,arith_question,minus
p1316,"Đúng rồi, 7 trừ 7 bằng 0","Đúng rồi, 7 trừ 7 bằng 0",arith_answer,minus
p1317,Bé hãy tính 8 trừ 0 bằng mấy?,Bé hãy tính 8 trừ 0 bằng mấy?,arith_question,minus
p1318,"Đúng rồi, 8 trừ 0 bằng 8","Đúng rồi, 8 trừ 0 bằng 8",arith_answer,minus
p1319,Bé hãy tính 8 trừ 1 bằng mấy?,Bé hãy tính 8 trừ 1 bằng mấy?,arith_question,minus
p1320,"Đúng rồi, 8 trừ 1 bằng 7","Đúng rồi, 8 trừ 1 bằng 7",arith_answer,minus
p1321,Bé hãy tính 8 trừ 2 bằng mấy?,Bé hãy tính 8 trừ 2 bằng mấy?,arith_question,minus
p1322,"Đúng rồi, 8 trừ 2 bằng 6","Đúng rồi, 8 trừ 2 bằng 6",arith_answer,minus
p1323,Bé hãy tính 8 trừ 3 bằng mấy?,Bé hãy tính 8 trừ 3 bằng mấy?,arith_question,minus
p1324,"Đúng rồi, 8 trừ 3 bằng 5","Đúng rồi, 8 trừ 3 bằng 5",arith_answer,minus
p1325,Bé hãy tính 8 trừ 4 bằng mấy?,Bé hãy tính 8 trừ 4 bằng mấy?,arith_question,minus
p1326,"Đúng rồi, 8 trừ 4 bằng 4","Đúng rồi, 8 trừ 4 bằng 4",arith_answer,minus
p1327,Bé hãy tính 8 trừ 5 bằng mấy?,Bé hãy tính 8 trừ 5 bằng mấy?,arith_question,minus
p1328,"Đúng rồi, 8 trừ 5 bằng 3","Đúng rồi, 8 trừ 5 bằng 3",arith_answer,minus
p1329,Bé hãy tính 8 trừ 6 bằng mấy?,Bé hãy tính 8 trừ 6 bằng mấy?,arith_question,minus
p1330,"Đúng rồi, 8 trừ 6 bằng 2","Đúng rồi, 8 trừ 6 bằng 2",arith_answer,minus
p1331,Bé hãy tính 8 trừ 7 bằng mấy?,Bé hãy tính 8 trừ 7 bằng mấy?,arith_question,minus
p1332,"Đúng rồi, 8 trừ 7 bằng 1","Đúng rồi, 8 trừ 7 bằng 1",arith_answer,minus
p1333,Bé hãy tính 8 trừ 8 bằng mấy?,Bé hãy tính 8 trừ 8 bằng mấy?,arith_question,minus
p1334,"Đúng rồi, 8 trừ 8 bằng 0","Đúng rồi, 8 trừ 8 bằng 0",arith_answer,minus
p1335,Bé hãy tính 9 trừ 0 bằng mấy?,Bé hãy tính 9 trừ 0 bằng mấy?,arith_question,minus
p1336,"Đúng rồi, 9 trừ 0 bằng 9","Đúng rồi, 9 trừ 0 bằng 9",arith_answer,minus
p1337,Bé hãy tính 9 trừ 1 bằng mấy?,Bé hãy tính 9 trừ 1 bằng mấy?,arith_question,minus
p1338,"Đúng rồi, 9 trừ 1 bằng 8","Đúng rồi, 9 trừ 1 bằng 8",arith_answer,minus
p1339,Bé hãy tính 9 trừ 2 bằng mấy?,Bé hãy tính 9 trừ 2 bằng mấy?,arith_question,minus
p1340,"Đúng rồi, 9 trừ 2 bằng 7","Đúng rồi, 9 trừ 2 bằng 7",arith_answer,minus
p1341,Bé hãy tính 9 trừ 3 bằng mấy?,Bé hãy tính 9 trừ 3 bằng mấy?,arith_question,minus
p1342,"Đúng rồi, 9 trừ 3 bằng 6","Đúng rồi, 9 trừ 3 bằng 6",arith_answer,minus
p1343,Bé hãy tính 9 trừ 4 bằng mấy?,Bé hãy tính 9 trừ 4 bằng mấy?,arith_question,minus
p1344,"Đúng rồi, 9 trừ 4 bằng 5","Đúng rồi, 9 trừ 4 bằng 5",arith_answer,minus
p1345,Bé hãy tính 9 trừ 5 bằng mấy?,Bé hãy tính 9 trừ 5 bằng mấy?,arith_question,minus
p1346,"Đúng rồi, 9 trừ 5 bằng 4","Đúng rồi, 9 trừ 5 bằng 4",arith_answer,minus
p1347,Bé hãy tính 9 trừ 6 bằng mấy?,Bé hãy tính 9 trừ 6 bằng mấy?,arith_question,minus
p1348,"Đúng rồi, 9 trừ 6 bằng 3","Đúng rồi, 9 trừ 6 bằng 3",arith_answer,minus
p1349,Bé hãy tính 9 trừ 7 bằng mấy?,Bé hãy tính 9 trừ 7 bằng mấy?,arith_question,minus
p1350,"Đúng rồi, 9 trừ 7 bằng 2","Đúng rồi, 9 trừ 7 bằng 2",arith_answer,minus
p1351,Bé hãy tính 9 trừ 8 bằng mấy?,Bé hãy tính 9 trừ 8 bằng mấy?,arith_question,minus
p1352,"Đúng rồi, 9 trừ 8 bằng 1","Đúng rồi, 9 trừ 8 bằng 1",arith_answer,minus
